,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1313,,环境科学与工程类 ,城市建设管理,不限,硕士,硕士研究生及以上,367,1,黄浦区,不限,不限,区发展改革委,2011314,节能管理科一级科员,编制节能规划和政策措施，开展本区节能绿色发展综合协调工作，推进区节能目标考核和节能管理工作。,全日制本科及全日制硕士研究生学历。,,False,0,False,0,1
1314,"管理科学与工程类,城市管理 ","管理科学与工程类,土木工程类 ",综合管理,不限,学士,本科及以上,368,1,黄浦区,不限,不限,区房管局,2011315,住宅建设管理科一级科员,配合完成本区新建住宅配套建设及交付使用的监督管理等。,1、全日制本科；2、研究生报考本职位，本科或研究生任一阶段符合专业要求即可；3、能适应特殊气候下和节假日的值班。,,False,0,False,0,1
1315,不限 ,不限 ,综合管理,不限,学士,本科及以上,369,4,黄浦区,不限,不限,区各民主党派机关,2011316,民主党派区委机关一级科员,协助民主党派机关做好各项日常工作、相关文字起草工作。,1、全日制本科学历；2、具有较强的文字表达能力和组织协调能力；3、新闻传播学、法学、社会学等专业优先；4、非中共党员优先。,,False,0,False,0,4
1316,"法学类,管理学 ","法学类,管理学 ",综合管理,不限,学士,本科及以上,370,6,黄浦区,不限,中共党员,区纪委监委机关,2011317,纪检监察室一级科员,从事纪检监察日常工作和纪律审查等工作。,1、全日制本科；2、具有一定的文字功底和写作能力，有较好的财会、审计基础。,服从统一分配。 ,False,0,False,0,6
1317,"工学,管理学,法学  ","工学,管理学,法学 ",城市建设管理,不限,学士,本科及以上,371,1,黄浦区,不限,中共党员或共青团员,区建管委,2011318,市政建设科一级科员,"协助编制城市道路和基础设施建设规划，参与建设项目推进和综合配套协调等工作,完成相关调研课题和文件材料起草。",1、全日制本科及以上学历，本科或研究生阶段任一专业符合即可；2、具有良好的口头表达和书面写作能力；3、身体素质好，能适应经常性的户外检查和现场协调工作，节假日有时要加班。,有在上海学习、工作经历，能听懂上海方言者优先。 ,False,0,False,0,1
1318,"工学,法学,管理学  ","工学,法学,管理学 ",城市建设管理,不限,学士,本科及以上,372,3,黄浦区,不限,中共党员或共青团员,区建管委,2011319,建筑业管理科一级科员,"从事区域内建筑业行政管理和行业管理工作，参与建设项目推进和协调等工作,参与相关规划、计划编制，完成相关调研课题和文件材料起草。",1、全日制本科及以上学历，本科或研究生阶段任一专业符合即可；2、具有良好的口头表达和书面写作能力；3、身体素质好，能适应经常性的户外检查和现场协调工作，节假日有时要加班。,有在上海学历、工作经历，能听懂上海方言者优先。 ,False,0,False,0,3
1319,"经济学,管理学,法学  ","经济学,管理学,法学 ",财经管理,不限,学士,本科及以上,373,1,黄浦区,不限,中共党员或共青团员,区建管委,2011320,计划财务科一级科员,从事预算、决算编制以及资金、财会、统计、国有资产财务管理，配合开展财务审计工作，完成相关调研汇报等文件起草。,1、全日制本科及以上学历，本科或研究生阶段任一专业符合即可；2、具有一定的文字写作能力，表达沟通能力强；3、能熟练应用财务管理软件者优先。,有在上海学习、工作经历，能听懂上海方言者优先。 ,False,0,False,0,1
1320,,"文学,教育学 ",综合管理,不限,硕士,硕士研究生及以上,374,1,黄浦区,不限,中共党员,区教育局,2011321,中学教育科一级科员,根据教育综合改革发展要求，结合中高考改革，做好教育政策、教育规划战略发展研究，承担教育重要文稿和综合类调研稿起草，能和学校进行有效沟通协调，完成领导交办的其他事项。,1、有较好的政治素质和政策解读能力，较强的责任心和大局意识；2、具有良好的独立工作能力、组织协调能力、文字写作能力、英语应用能力和计算机应用能力；3、熟悉教育政策、教育制度和教育法，具有教育研究部门和市区教育科研部门工作经验者优先。,,False,0,False,0,1
1321,"文学,管理学,教育学  ","文学,管理学,教育学 ",综合管理,不限,学士,本科及以上,375,1,黄浦区,不限,中共党员,区教育局,2011322,宣传教育科一级科员,有一定的理论素养，协助开展意识形态、精神文明创建、宣传教育、党风廉政建设主体责任等工作。,1、具有良好的思想政治素质和个人品性，有独立工作能力、组织协调能力、文字写作能力、英语应用能力和计算机运用能力；2、对教育政策、教育制度和教育法有一定了解，从事过教育、宣传、纪检工作者优先。,,False,0,False,0,1
1322,"文学,法学,管理学  ",不限 ,综合管理,不限,学士,本科及以上,376,2,黄浦区,不限,不限,淮海中路街道办事处,2011323,党政办公室一级科员,从事会议、文书、法制、材料撰写、工作督办、后勤保障等机关党务和行政事务工作。,1、具有较强的语言文字表达能力；2、本科阶段为全日制学历；3、研究生报考本职位，本科阶段必须符合专业要求；4、中共党员优先；5、因岗位需要，需经常承担夜间值班、24小时待命和临时外出执勤等工作；6、有二年以上文案、研究、编辑、媒体类工作经历者优先。,有在上海学习或生活经历者优先。 ,False,0,False,0,2
1323,,"经济学,管理学,工学 ",财经管理,不限,硕士,硕士研究生及以上,377,1,黄浦区,不限,不限,区科委,2011324,科技发展科一级科员,协助拟定区域科技发展中长期规划，协助开展重点领域需求和行业分析等。,全日制本科及全日制硕士研究生。,,False,0,False,0,1
1324,不限 ,不限 ,综合管理,不限,学士,本科及以上,378,1,黄浦区,不限,不限,区民政局,2011325,社会救助科一级科员,从事社会救助管理、困境儿童保障等工作。,1、本科阶段为全日制学历；2、节假日需值班。,,False,0,False,0,1
1325,法学 ,法学 ,综合管理,不限,学士,本科及以上,379,2,黄浦区,不限,不限,区民政局,2011326,基层政权和社会建设科一级科员,从事指导基层群众自治建设和社会服务管理等相关工作。,1、本科阶段为全日制学历；2、节假日需值班。,,False,0,False,0,2
1326,"法学,管理学,工学  ",不限 ,综合管理,不限,学士,本科及以上,380,3,黄浦区,不限,不限,区人社局,2011327,办公室一级科员,从事人力资源社会保障综合管理工作。,1、全日制本科；2、具有较强的文字表达能力、沟通协调能力和计算机操作能力。,有上海学习和生活经历者优先。 ,False,0,False,0,3
1327,"法学,机械类,公共卫生与预防医学类  ","法学,机械工程类,公共卫生与预防医学类 ",综合管理,不限,学士,本科及以上,381,6,黄浦区,不限,不限,区市场监管局,2011328,市场主体监督管理科一级科员,负责市场监管领域综合监管执法工作。,1、本科阶段为全日制学历；2、食品科学与工程类、电子信息工程、中国语言文学类也可报考。,有在上海学习生活工作经历，能较熟练使用沪语。 ,False,0,False,0,6
1328,法学 ,法学 ,政法,不限,学士,本科及以上,382,7,黄浦区,不限,不限,区司法局,2011329,司法所一级科员,负责对辖区内矫正人员（服刑人员）的监管矫正、刑释解教人员的安置帮教、社区人民调解、纠纷化解、普法宣传等工作。,1、全日制本科；2、研究生报考本职位，本科阶段或研究生阶段任一专业符合条件即可。,服从统一分配。 ,False,0,False,0,7
1329,法学 ,法学 ,政法,不限,学士,本科及以上,383,4,黄浦区,不限,不限,区司法局,2011330,普法与依法治理科一级科员,从事普法宣传教育，参与指导依法治理和法治创建工作。,1、全日制本科；2、研究生报考本职位，本科阶段或研究生阶段任一专业符合条件即可；3、中共党员优先；4、取得法律职业资格证书的优先；5、熟悉行政法专业的优先。,,False,0,False,0,4
1330,不限 ,不限 ,综合管理,不限,学士,本科及以上,384,1,黄浦区,不限,中共党员,区委保密办,2011331,保密业务综合科一级科员,协助开展保密法治宣传教育、保密检查，完成区委保密办日常文书工作等。,1、全日制本科；2、具有较强的文字功底和表达能力；3、具有一定的计算机操作水平。,,False,0,False,0,1
1331,,法学 ,综合管理,不限,硕士,硕士研究生及以上,385,1,黄浦区,不限,中共党员,区委研究室,2011332,调研科一级科员,起草区委重要文件文稿并开展专题调查研究。,1、本科阶段和研究生阶段均需全日制学历；2、本科阶段为法学专业；3、具有较强的文字功底和表达能力，较熟练地掌握文稿起草要领；4、具有较强的组织协调能力；5、能适应经常性的加班。,1、985高校毕业生优先；2、有在上海工作或学习经历者优先；3、取得国家法律职业资格证者优先。 ,False,0,False,0,1
1332,,"哲学,中国语言文学类 ",综合管理,不限,硕士,硕士研究生,386,1,黄浦区,不限,不限,区委组织部,2011333,公务员一科一级科员,从事公务员职位分类、录用、交流、工资福利等具体事务性工作，相关会议活动的组织管理协调，公务员局重要文稿和综合类调研稿的起草，科室领导交办的其他工作。,1、全日制本科以及全日制硕士研究生毕业；2、本科专业为中国语言文学类或哲学类。,有在上海学习或工作经历者优先。 ,False,0,False,0,1
1333,,"新闻传播学类,中国语言文学类 ",综合管理,不限,硕士,硕士研究生,387,1,黄浦区,不限,中共党员,区委组织部,2011334,办公室一级科员,从事办公室综合事务、相关会议和大型活动的组织管理和协调，组工工作重要文稿、综合类调研稿、通讯简讯媒体新闻宣传报道稿件的起草，领导交办的其他工作。,1、全日制本科以及全日制硕士研究生毕业；2、本科专业为中国语言文学类或新闻传播学类。,有在上海学习或工作经历者优先。 ,False,0,False,0,1
1334,医学 ,"医学,社会医学与卫生事业管理 ",卫生健康管理,不限,学士,本科及以上,388,3,黄浦区,不限,不限,区卫健委,2011335,医政医管科一级科员,实施对医疗机构服务的监管工作，组织开展医疗护理的质量、安全、服务监督和评价等工作；负责卫生健康系统学科建设和科研管理等工作。,1、全日制本科；2、本科阶段或研究生阶段任一专业符合即可。,,False,0,False,0,3
1335,"文学,理学,工学  ","文学,理学,工学 ",综合管理,不限,学士,本科及以上,389,2,黄浦区,不限,不限,区政府办公室,2011336,联络科一级科员,从事各类会议、调研以及内宾、外事重大活动的联络协调保障，综合类文稿的起草，政务公开，资产和项目管理等工作。,1、全日制本科；2、研究生报考本职位，本科阶段或研究生阶段任一专业符合即可；3、有较强的组织协调、表达能力；4、重大活动期间24小时值班。,有在上海生活或学习的经历，能熟练使用沪语。 ,False,0,False,0,2
